movieId,movie_idx
1493,2583
1731,2584
1812,2585
2035,2586
2043,2587
2062,2588
2086,2589
2093,2590
2109,2591
2110,2592
2131,2593
2137,2594
2139,2595
2173,2596
2197,2597
2236,2598
2249,2599
2266,2600
2284,2601
2300,2602
2311,2603
2354,2604
2363,2605
2398,2606
2400,2607
2414,2608
2450,2609
2454,2610
2495,2611
2529,2612
2559,2613
2709,2614
2711,2615
2736,2616
2752,2617
2779,2618
2846,2619
2859,2620
2899,2621
2929,2622
2946,2623
2972,2624
3035,2625
3036,2626
3046,2627
3048,2628
3099,2629
3103,2630
3106,2631
3111,2632
3117,2633
3120,2634
3159,2635
3224,2636
3296,2637
3329,2638
3335,2639
3358,2640
3393,2641
3398,2642
3399,2643
3401,2644
3415,2645
3441,2646
3447,2647
3449,2648
3464,2649
3470,2650
3472,2651
3473,2652
3479,2653
3545,2654
3571,2655
3622,2656
3700,2657
3816,2658
3927,2659
3963,2660
4066,2661
4208,2662
4281,2663
4291,2664
4317,2665
4322,2666
4366,2667
4427,2668
4664,2669
4705,2670
5034,2671
234,2672
280,2673
281,2674
154,2675
425,2676
1635,2677
2024,2678
2871,2679
3019,2680
3096,2681
3112,2682
1484,2683
1755,2684
1844,2685
1976,2686
2357,2687
2839,2688
568,2689
1602,2690
3675,2691
5016,2692
5297,2693
5747,2694
5995,2695
6104,2696
6591,2697
8491,2698
48738,2699
50068,2700
53123,2701
53956,2702
54190,2703
55247,2704
55820,2705
56949,2706
57528,2707
59315,2708
59784,2709
346,2710
373,2711
448,2712
861,2713
944,2714
1171,2715
1202,2716
1218,2717
1419,2718
1508,2719
1606,2720
1633,2721
2155,2722
2288,2723
2455,2724
2654,2725
2759,2726
2819,2727
2861,2728
2880,2729
2952,2730
3007,2731
3018,2732
3040,2733
3104,2734
3197,2735
3204,2736
3342,2737
3359,2738
3360,2739
3422,2740
3461,2741
3491,2742
3576,2743
3680,2744
3726,2745
3760,2746
5107,2747
6225,2748
32029,2749
33437,2750
39052,2751
45431,2752
45722,2753
89,2754
544,2755
123,2756
193,2757
229,2758
270,2759
332,2760
452,2761
554,2762
41,2763
82,2764
272,2765
760,2766
1085,2767
1161,2768
1189,2769
1243,2770
1301,2771
1346,2772
1694,2773
1794,2774
1904,2775
1916,2776
1931,2777
2009,2778
2287,2779
2346,2780
2435,2781
2912,2782
2970,2783
3045,2784
3070,2785
3090,2786
3163,2787
3265,2788
3326,2789
3338,2790
3521,2791
3658,2792
3706,2793
3836,2794
3925,2795
4042,2796
4119,2797
4131,2798
4278,2799
4333,2800
4338,2801
4349,2802
4407,2803
4443,2804
4467,2805
4485,2806
4518,2807
4553,2808
4605,2809
4641,2810
4642,2811
4713,2812
4788,2813
4842,2814
4873,2815
4918,2816
4981,2817
4982,2818
5139,2819
5198,2820
5288,2821
5410,2822
5446,2823
5468,2824
5515,2825
5522,2826
5693,2827
5855,2828
5876,2829
5899,2830
5932,2831
5981,2832
6184,2833
6235,2834
6261,2835
6305,2836
6385,2837
6448,2838
6458,2839
6565,2840
6620,2841
6645,2842
6678,2843
6773,2844
6774,2845
6791,2846
6867,2847
6942,2848
6971,2849
6978,2850
7001,2851
7003,2852
7020,2853
7025,2854
7027,2855
7042,2856
7063,2857
7069,2858
7084,2859
7123,2860
7156,2861
7236,2862
7389,2863
7489,2864
7560,2865
7620,2866
7698,2867
7815,2868
7817,2869
8337,2870
8400,2871
8595,2872
8690,2873
9005,2874
26203,2875
26285,2876
26554,2877
27904,2878
37729,2879
46976,2880
48774,2881
50872,2882
147,2883
159,2884
175,2885
322,2886
501,2887
507,2888
4661,2889
4690,2890
4994,2891
5444,2892
5900,2893
917,2894
5618,2895
6350,2896
8866,2897
8969,2898
31658,2899
33004,2900
34048,2901
40278,2902
41566,2903
41569,2904
42015,2905
44022,2906
46723,2907
48082,2908
48322,2909
48780,2910
49957,2911
52458,2912
52694,2913
52722,2914
52973,2915
53121,2916
53996,2917
54259,2918
54503,2919
54796,2920
54999,2921
58105,2922
58306,2923
58367,2924
60126,2925
1082,2926
4424,2927
1366,2928
214,2929
1413,2930
1667,2931
1599,2932
2014,2933
2152,2934
2568,2935
2669,2936
2901,2937
3153,2938
2041,2939
1863,2940
1982,2941
2410,2942
2411,2943
2421,2944
3113,2945
3444,2946
3916,2947
4132,2948
4453,2949
4569,2950
4876,2951
5691,2952
5804,2953
5969,2954
6793,2955
8372,2956
177,2957
523,2958
991,2959
1927,2960
2017,2961
2535,2962
2691,2963
2730,2964
2815,2965
2956,2966
3024,2967
3076,2968
6016,2969
6062,2970
6303,2971
6576,2972
6979,2973
8575,2974
8581,2975
8914,2976
27721,2977
27831,2978
33660,2979
39427,2980
42718,2981
44199,2982
45499,2983
46530,2984
38798,2985
42728,2986
46335,2987
47382,2988
49286,2989
49530,2990
51834,2991
52604,2992
55872,2993
56587,2994
58103,2995
58154,2996
58998,2997
59501,2998
157,2999
233,3000
237,3001
259,3002
273,3003
291,3004
352,3005
419,3006
490,3007
121,3008
155,3009
183,3010
210,3011
340,3012
422,3013
426,3014
731,3015
948,3016
1130,3017
1401,3018
1464,3019
1472,3020
1480,3021
1507,3022
1624,3023
1670,3024
1686,3025
1950,3026
2106,3027
2118,3028
2180,3029
2246,3030
2344,3031
2442,3032
2553,3033
2634,3034
2670,3035
2774,3036
2856,3037
2967,3038
3015,3039
3071,3040
3077,3041
3196,3042
3251,3043
3308,3044
3309,3045
3350,3046
3384,3047
3501,3048
3524,3049
3548,3050
3557,3051
3627,3052
3723,3053
3724,3054
3733,3055
3735,3056
4104,3057
4917,3058
766,3059
1053,3060
1809,3061
4336,3062
4872,3063
5690,3064
1977,3065
1984,3066
2122,3067
2159,3068
2252,3069
2531,3070
2567,3071
3528,3072
4007,3073
4239,3074
4508,3075
4936,3076
6990,3077
7171,3078
7386,3079
8341,3080
31770,3081
32076,3082
32325,3083
68,3084
190,3085
347,3086
363,3087
390,3088
510,3089
563,3090
565,3091
574,3092
882,3093
999,3094
1050,3095
1382,3096
6531,3097
943,3098
1237,3099
1725,3100
2071,3101
2121,3102
2163,3103
2328,3104
2367,3105
2513,3106
2613,3107
2647,3108
2651,3109
2782,3110
2789,3111
2925,3112
2982,3113
3093,3114
5649,3115
2096,3116
2642,3117
2665,3118
2924,3119
3784,3120
3877,3121
2921,3122
3032,3123
4710,3124
4741,3125
6291,3126
7034,3127
7044,3128
55,3129
78,3130
83,3131
96,3132
113,3133
117,3134
124,3135
149,3136
178,3137
206,3138
211,3139
263,3140
268,3141
301,3142
302,3143
456,3144
461,3145
582,3146
617,3147
627,3148
630,3149
632,3150
635,3151
781,3152
806,3153
851,3154
869,3155
1176,3156
1180,3157
1184,3158
1236,3159
1312,3160
1361,3161
1365,3162
1404,3163
1446,3164
1465,3165
1496,3166
1502,3167
1535,3168
1541,3169
1542,3170
2771,3171
3340,3172
4009,3173
5113,3174
3783,3175
6881,3176
7405,3177
38,3178
54,3179
87,3180
146,3181
212,3182
217,3183
258,3184
304,3185
453,3186
754,3187
4616,3188
366,3189
90,3190
119,3191
143,3192
336,3193
793,3194
820,3195
854,3196
1058,3197
1143,3198
1318,3199
1533,3200
1534,3201
1600,3202
1661,3203
2168,3204
2307,3205
2348,3206
2364,3207
2503,3208
2546,3209
2589,3210
2630,3211
2744,3212
2829,3213
2983,3214
3083,3215
3092,3216
1389,3217
1454,3218
1788,3219
2073,3220
2165,3221
2262,3222
2416,3223
2457,3224
2463,3225
2596,3226
2867,3227
3317,3228
3370,3229
3480,3230
3505,3231
3771,3232
4019,3233
4079,3234
4082,3235
4116,3236
4174,3237
4211,3238
4220,3239
4292,3240
4318,3241
4331,3242
4478,3243
4495,3244
4498,3245
4577,3246
4589,3247
4614,3248
4618,3249
4620,3250
1087,3251
2453,3252
4117,3253
755,3254
1008,3255
1024,3256
1924,3257
2102,3258
2285,3259
2905,3260
3585,3261
3754,3262
3780,3263
4086,3264
4177,3265
4187,3266
4212,3267
4783,3268
5072,3269
5099,3270
5498,3271
5602,3272
5604,3273
5971,3274
6023,3275
6125,3276
6259,3277
6725,3278
7060,3279
7062,3280
7099,3281
7121,3282
7134,3283
7139,3284
7151,3285
7216,3286
7217,3287
7256,3288
7523,3289
7720,3290
7728,3291
7766,3292
7836,3293
7925,3294
8253,3295
8580,3296
8879,3297
26662,3298
26776,3299
27456,3300
27731,3301
27812,3302
31026,3303
31923,3304
42197,3305
49822,3306
50601,3307
55052,3308
59141,3309
1759,3310
2483,3311
2517,3312
3274,3313
3430,3314
3807,3315
3992,3316
4017,3317
4215,3318
4304,3319
4564,3320
4634,3321
4902,3322
4941,3323
5074,3324
5316,3325
5530,3326
5540,3327
5650,3328
5992,3329
6170,3330
6214,3331
6392,3332
6618,3333
6657,3334
6743,3335
6879,3336
6890,3337
6974,3338
7005,3339
7149,3340
7209,3341
7354,3342
7387,3343
7618,3344
7757,3345
8119,3346
2579,3347
4903,3348
5955,3349
8958,3350
31101,3351
34153,3352
37733,3353
38886,3354
40819,3355
42002,3356
42011,3357
42418,3358
45186,3359
45440,3360
45442,3361
6013,3362
6958,3363
30883,3364
31429,3365
39400,3366
42009,3367
43558,3368
43904,3369
43919,3370
43936,3371
44004,3372
44397,3373
45081,3374
45726,3375
51662,3376
51937,3377
2806,3378
8207,3379
2635,3380
3066,3381
3130,3382
577,3383
840,3384
1623,3385
1769,3386
1821,3387
1866,3388
2816,3389
2828,3390
3078,3391
3325,3392
3598,3393
3857,3394
4020,3395
4052,3396
4061,3397
4155,3398
4305,3399
4462,3400
4555,3401
4885,3402
5009,3403
5106,3404
5220,3405
5266,3406
5334,3407
5362,3408
3230,3409
4124,3410
5039,3411
5843,3412
179,3413
414,3414
465,3415
488,3416
564,3417
706,3418
764,3419
998,3420
1006,3421
1128,3422
1153,3423
1170,3424
1191,3425
1194,3426
1330,3427
1355,3428
1439,3429
1442,3430
1445,3431
1447,3432
1456,3433
1551,3434
1582,3435
1605,3436
1647,3437
1662,3438
1668,3439
1692,3440
1799,3441
1804,3442
1975,3443
1978,3444
1979,3445
1980,3446
1981,3447
1983,3448
1991,3449
1995,3450
2033,3451
2034,3452
2090,3453
2103,3454
2113,3455
2119,3456
2148,3457
2149,3458
2166,3459
2256,3460
2265,3461
2327,3462
2377,3463
2456,3464
2561,3465
2582,3466
2754,3467
2787,3468
2836,3469
2868,3470
2878,3471
2902,3472
2992,3473
3017,3474
3511,3475
3672,3476
3708,3477
3709,3478
3727,3479
3757,3480
3837,3481
3838,3482
3840,3483
3847,3484
3919,3485
3961,3486
27878,3487
81,3488
118,3489
255,3490
429,3491
433,3492
438,3493
445,3494
460,3495
470,3496
487,3497
603,3498
626,3499
710,3500
813,3501
867,3502
1121,3503
1167,3504
1490,3505
1679,3506
1689,3507
1760,3508
1816,3509
1880,3510
2027,3511
2128,3512
2169,3513
2237,3514
2261,3515
2271,3516
2337,3517
2449,3518
2458,3519
2504,3520
2507,3521
2509,3522
2552,3523
2718,3524
2733,3525
2798,3526
2799,3527
2809,3528
2888,3529
2891,3530
3031,3531
3042,3532
3177,3533
3211,3534
3284,3535
3388,3536
3453,3537
3454,3538
3463,3539
3515,3540
3596,3541
3668,3542
3669,3543
3679,3544
3688,3545
3725,3546
3743,3547
3773,3548
3786,3549
3830,3550
3846,3551
3858,3552
3866,3553
4003,3554
4012,3555
4067,3556
4080,3557
4081,3558
4091,3559
4127,3560
4133,3561
4135,3562
4149,3563
4153,3564
4204,3565
4219,3566
4221,3567
4229,3568
4293,3569
4340,3570
4352,3571
4386,3572
4415,3573
4418,3574
4474,3575
4477,3576
4504,3577
4509,3578
4510,3579
4511,3580
4512,3581
4514,3582
4516,3583
4520,3584
4525,3585
4540,3586
4559,3587
4584,3588
4585,3589
4591,3590
4595,3591
4598,3592
4599,3593
4600,3594
4613,3595
4617,3596
4622,3597
4649,3598
4662,3599
4675,3600
4676,3601
4678,3602
4683,3603
4725,3604
4732,3605
4787,3606
4799,3607
4812,3608
4821,3609
4909,3610
4929,3611
4974,3612
4988,3613
4990,3614
5053,3615
5077,3616
5101,3617
5125,3618
5140,3619
5146,3620
5172,3621
5222,3622
5245,3623
5250,3624
5264,3625
5267,3626
5289,3627
5310,3628
5331,3629
5337,3630
5347,3631
5357,3632
5391,3633
5421,3634
5428,3635
5437,3636
5443,3637
5458,3638
5460,3639
5529,3640
5546,3641
5555,3642
5584,3643
5585,3644
5598,3645
5662,3646
5665,3647
5768,3648
5803,3649
5879,3650
5885,3651
5941,3652
5970,3653
6025,3654
6044,3655
6102,3656
6116,3657
6122,3658
6204,3659
6315,3660
6347,3661
6348,3662
6820,3663
665,3664
876,3665
1241,3666
1626,3667
1827,3668
2170,3669
2318,3670
2488,3671
2843,3672
3091,3673
3339,3674
3432,3675
4144,3676
4378,3677
4426,3678
4437,3679
4438,3680
4444,3681
4470,3682
4557,3683
4640,3684
4658,3685
4846,3686
4967,3687
5026,3688
5059,3689
5225,3690
5298,3691
5356,3692
5477,3693
5483,3694
5508,3695
5569,3696
5570,3697
5726,3698
5792,3699
5797,3700
5959,3701
6140,3702
6197,3703
6283,3704
6286,3705
6301,3706
6331,3707
6387,3708
6461,3709
6530,3710
6552,3711
6582,3712
6659,3713
6721,3714
6722,3715
6731,3716
6748,3717
6755,3718
6772,3719
6857,3720
6858,3721
6882,3722
6920,3723
7124,3724
7235,3725
7364,3726
7382,3727
7481,3728
7486,3729
7636,3730
7649,3731
7769,3732
7810,3733
7811,3734
7812,3735
7845,3736
7892,3737
7893,3738
7981,3739
8014,3740
8019,3741
8142,3742
8501,3743
8589,3744
8795,3745
8928,3746
8957,3747
8983,3748
25764,3749
26585,3750
26939,3751
26965,3752
27317,3753
27410,3754
27592,3755
27700,3756
27773,3757
27801,3758
27822,3759
30820,3760
31878,3761
33834,3762
36529,3763
37545,3764
39381,3765
40723,3766
42632,3767
45183,3768
46970,3769
46972,3770
47044,3771
47640,3772
47810,3773
47952,3774
48856,3775
51939,3776
53972,3777
54001,3778
875,3779
1432,3780
3766,3781
4039,3782
4850,3783
5027,3784
5597,3785
6059,3786
6734,3787
27846,3788
1951,3789
2629,3790
4939,3791
2460,3792
2817,3793
2818,3794
3569,3795
2275,3796
2381,3797
4275,3798
5054,3799
6753,3800
6764,3801
6969,3802
7019,3803
7614,3804
7704,3805
7708,3806
7841,3807
7986,3808
7991,3809
8045,3810
8268,3811
1399,3812
2922,3813
3126,3814
4296,3815
4721,3816
1383,3817
1752,3818
2196,3819
2879,3820
3563,3821
4001,3822
4199,3823
4466,3824
4637,3825
5212,3826
3612,3827
4893,3828
6987,3829
8477,3830
60069,3831
4834,3832
1881,3833
3581,3834
45728,3835
6794,3836
35836,3837
51255,3838
51935,3839
54648,3840
1875,3841
2583,3842
3707,3843
1757,3844
4422,3845
4927,3846
5147,3847
6339,3848
6669,3849
7478,3850
7762,3851
7938,3852
8195,3853
51540,3854
691,3855
681,3856
1007,3857
1030,3858
1523,3859
2892,3860
3272,3861
3357,3862
3519,3863
3538,3864
3729,3865
4210,3866
4218,3867
4552,3868
4809,3869
4889,3870
4915,3871
4947,3872
4964,3873
5092,3874
5162,3875
5311,3876
5544,3877
5636,3878
6094,3879
49,3880
84,3881
148,3882
187,3883
191,3884
201,3885
241,3886
271,3887
278,3888
451,3889
472,3890
476,3891
483,3892
499,3893
525,3894
571,3895
580,3896
621,3897
713,3898
767,3899
779,3900
835,3901
862,3902
896,3903
972,3904
988,3905
992,3906
997,3907
1112,3908
1174,3909
1317,3910
1351,3911
1397,3912
1410,3913
1412,3914
1440,3915
1463,3916
1482,3917
1498,3918
1504,3919
1528,3920
1537,3921
1585,3922
1595,3923
1596,3924
1631,3925
1648,3926
1650,3927
1675,3928
1733,3929
1749,3930
1767,3931
1782,3932
1824,3933
1845,3934
1870,3935
1872,3936
1879,3937
1893,3938
1896,3939
1897,3940
1898,3941
1910,3942
1937,3943
1940,3944
1964,3945
2016,3946
2029,3947
2070,3948
2147,3949
2153,3950
2239,3951
2250,3952
2272,3953
2276,3954
2283,3955
2341,3956
2345,3957
2350,3958
2385,3959
2392,3960
2408,3961
2417,3962
2425,3963
2434,3964
2437,3965
2439,3966
2479,3967
2482,3968
2493,3969
2506,3970
2511,3971
2563,3972
2569,3973
2576,3974
2590,3975
2607,3976
2610,3977
2611,3978
2624,3979
2639,3980
2674,3981
2697,3982
2738,3983
2766,3984
2801,3985
2834,3986
2837,3987
2842,3988
2844,3989
2864,3990
2873,3991
2874,3992
3051,3993
3055,3994
3057,3995
3118,3996
3124,3997
3128,3998
3150,3999
3181,4000
3183,4001
3189,4002
3239,4003
3304,4004
3353,4005
3456,4006
3514,4007
3531,4008
3537,4009
3566,4010
3579,4011
3713,4012
3720,4013
3747,4014
3756,4015
3854,4016
3862,4017
3867,4018
3874,4019
3880,4020
3898,4021
3912,4022
3982,4023
4028,4024
4031,4025
4055,4026
4059,4027
4147,4028
4152,4029
4159,4030
4167,4031
4168,4032
4225,4033
4234,4034
4245,4035
4249,4036
4268,4037
4290,4038
4300,4039
4334,4040
4345,4041
4371,4042
4391,4043
4479,4044
4646,4045
4722,4046
4723,4047
4727,4048
4729,4049
4736,4050
4737,4051
4743,4052
4757,4053
4782,4054
4815,4055
4851,4056
4871,4057
4965,4058
4968,4059
5051,4060
5073,4061
5112,4062
5131,4063
5223,4064
5256,4065
5282,4066
5317,4067
5321,4068
5380,4069
5415,4070
5417,4071
5420,4072
5447,4073
5450,4074
5453,4075
5479,4076
5480,4077
5485,4078
5506,4079
5534,4080
5613,4081
5625,4082
5634,4083
5635,4084
5664,4085
5668,4086
5682,4087
5685,4088
5688,4089
5707,4090
5787,4091
5808,4092
5812,4093
5873,4094
5875,4095
5878,4096
5896,4097
5943,4098
5994,4099
5996,4100
6215,4101
6217,4102
6279,4103
6324,4104
6419,4105
6466,4106
6484,4107
6590,4108
6593,4109
6855,4110
6883,4111
6892,4112
6932,4113
6954,4114
7137,4115
7165,4116
7167,4117
7169,4118
8532,4119
8645,4120
8808,4121
8943,4122
114,4123
897,4124
936,4125
2621,4126
2661,4127
2663,4128
2969,4129
3073,4130
3292,4131
3645,4132
3741,4133
3947,4134
4781,4135
5069,4136
6093,4137
7075,4138
8865,4139
27611,4140
27660,4141
27899,4142
31184,4143
31660,4144
32031,4145
34150,4146
36401,4147
37386,4148
37857,4149
42738,4150
43560,4151
43928,4152
49649,4153
53125,4154
53464,4155
58559,4156
64497,4157
5119,4158
6380,4159
7096,4160
7493,4161
7564,4162
26064,4163
26163,4164
27391,4165
32387,4166
33564,4167
38304,4168
54881,4169
56782,4170
57368,4171
200,4172
294,4173
391,4174
416,4175
458,4176
3626,4177
3678,4178
3788,4179
3993,4180
4021,4181
4523,4182
957,4183
964,4184
2286,4185
2653,4186
3367,4187
3494,4188
3574,4189
3628,4190
3643,4191
3767,4192
3768,4193
3873,4194
4041,4195
4045,4196
4106,4197
4111,4198
570,4199
3529,4200
4692,4201
4898,4202
5603,4203
5836,4204
5917,4205
6231,4206
6473,4207
6786,4208
6852,4209
7206,4210
7311,4211
7334,4212
7396,4213
7410,4214
3420,4215
5076,4216
5772,4217
7104,4218
7743,4219
8261,4220
8800,4221
8910,4222
26398,4223
26492,4224
34319,4225
47518,4226
47997,4227
51080,4228
53550,4229
5741,4230
6729,4231
6828,4232
31594,4233
32460,4234
55768,4235
312,4236
513,4237
1051,4238
1783,4239
3649,4240
3732,4241
860,4242
1471,4243
2475,4244
3029,4245
649,4246
668,4247
670,4248
702,4249
729,4250
757,4251
841,4252
935,4253
970,4254
1111,4255
1369,4256
1554,4257
1572,4258
1649,4259
1695,4260
1715,4261
1785,4262
1865,4263
2361,4264
2575,4265
2894,4266
2932,4267
3133,4268
3217,4269
3221,4270
3223,4271
3293,4272
3351,4273
3364,4274
3395,4275
3518,4276
3533,4277
3592,4278
3739,4279
3851,4280
3920,4281
4035,4282
4098,4283
4139,4284
4205,4285
4236,4286
4237,4287
4252,4288
4283,4289
4298,4290
4312,4291
4332,4292
4342,4293
4347,4294
4380,4295
4384,4296
4389,4297
4405,4298
4419,4299
4433,4300
4506,4301
4644,4302
4645,4303
4708,4304
4780,4305
4819,4306
4824,4307
4826,4308
4888,4309
4928,4310
4976,4311
4977,4312
5028,4313
5033,4314
5068,4315
5071,4316
5136,4317
5169,4318
5202,4319
5236,4320
5268,4321
5269,4322
5272,4323
5327,4324
5333,4325
5352,4326
5365,4327
5379,4328
5385,4329
5390,4330
5398,4331
5404,4332
5423,4333
5424,4334
5489,4335
5494,4336
5496,4337
5503,4338
5516,4339
5517,4340
5560,4341
5680,4342
5686,4343
5689,4344
5770,4345
5788,4346
5791,4347
5951,4348
6008,4349
6017,4350
6021,4351
6031,4352
6035,4353
6107,4354
6162,4355
6163,4356
6212,4357
6216,4358
6229,4359
6233,4360
6241,4361
6268,4362
6271,4363
6288,4364
6299,4365
6327,4366
6335,4367
6337,4368
6366,4369
6412,4370
6433,4371
6460,4372
6506,4373
6538,4374
6540,4375
6554,4376
6556,4377
6569,4378
6597,4379
6668,4380
6675,4381
6757,4382
6776,4383
6780,4384
6782,4385
6818,4386
6862,4387
6869,4388
6885,4389
6898,4390
6918,4391
6935,4392
7008,4393
7009,4394
7023,4395
7033,4396
7038,4397
7043,4398
7067,4399
7111,4400
7126,4401
7135,4402
7160,4403
7168,4404
7172,4405
7176,4406
7177,4407
7260,4408
7264,4409
7265,4410
7295,4411
7301,4412
7335,4413
7343,4414
7349,4415
7365,4416
7377,4417
7384,4418
7385,4419
7442,4420
7456,4421
7459,4422
7460,4423
7461,4424
7485,4425
7621,4426
7742,4427
7745,4428
7748,4429
7749,4430
7759,4431
7764,4432
7820,4433
7832,4434
7834,4435
7880,4436
7883,4437
7889,4438
7895,4439
7898,4440
7899,4441
7924,4442
7926,4443
7940,4444
7941,4445
8011,4446
8093,4447
8157,4448
8197,4449
8241,4450
8256,4451
8365,4452
8367,4453
8373,4454
8375,4455
8405,4456
8535,4457
8584,4458
8587,4459
8602,4460
8607,4461
8617,4462
8638,4463
8659,4464
8667,4465
8691,4466
8724,4467
8732,4468
8738,4469
8740,4470
8755,4471
8768,4472
8772,4473
8779,4474
8785,4475
8786,4476
8813,4477
8815,4478
8852,4479
8872,4480
8905,4481
8906,4482
8913,4483
8919,4484
8930,4485
8938,4486
8951,4487
8959,4488
8973,4489
8981,4490
9015,4491
9018,4492
25774,4493
25805,4494
25923,4495
25971,4496
25993,4497
26055,4498
26111,4499
26119,4500
26151,4501
26178,4502
26318,4503
26578,4504
26840,4505
26974,4506
27186,4507
27266,4508
27491,4509
27563,4510
27727,4511
27741,4512
27768,4513
27772,4514
27776,4515
27815,4516
27820,4517
27834,4518
27882,4519
31347,4520
31437,4521
31590,4522
31689,4523
31952,4524
31956,4525
32025,4526
32600,4527
33193,4528
33585,4529
33649,4530
33683,4531
33817,4532
33819,4533
33838,4534
33880,4535
33903,4536
34072,4537
34148,4538
34155,4539
34164,4540
34271,4541
34321,4542
34323,4543
34534,4544
34536,4545
34538,4546
34542,4547
36535,4548
42217,4549
44657,4550
47778,4551
47894,4552
50685,4553
51174,4554
51709,4555
52281,4556
53921,4557
3895,4558
360,4559
664,4560
893,4561
2418,4562
2615,4563
2883,4564
3385,4565
3770,4566
3835,4567
4115,4568
4129,4569
59,4570
335,4571
341,4572
496,4573
503,4574
512,4575
583,4576
846,4577
864,4578
1116,4579
1336,4580
1352,4581
1364,4582
1545,4583
1546,4584
1550,4585
1696,4586
1791,4587
1857,4588
1861,4589
2068,4590
2189,4591
2238,4592
2255,4593
2259,4594
2295,4595
2310,4596
2342,4597
2370,4598
2448,4599
2477,4600
2557,4601
2625,4602
2830,4603
2849,4604
3008,4605
3184,4606
3241,4607
3266,4608
3276,4609
3728,4610
3852,4611
3876,4612
3905,4613
3950,4614
3966,4615
4038,4616
4056,4617
4166,4618
4190,4619
4272,4620
4350,4621
4383,4622
4570,4623
4612,4624
4833,4625
4868,4626
5187,4627
5325,4628
5462,4629
5504,4630
5553,4631
5674,4632
5692,4633
5752,4634
5820,4635
5859,4636
5867,4637
5914,4638
5966,4639
5968,4640
6027,4641
6210,4642
6300,4643
6467,4644
6583,4645
6624,4646
6667,4647
6806,4648
6808,4649
6872,4650
7028,4651
7118,4652
7561,4653
7566,4654
7587,4655
7802,4656
7844,4657
7897,4658
7915,4659
8094,4660
8117,4661
8334,4662
8369,4663
8492,4664
8495,4665
8520,4666
25750,4667
26171,4668
26172,4669
26375,4670
27005,4671
31086,4672
31420,4673
31485,4674
31705,4675
32179,4676
32596,4677
32770,4678
34332,4679
34583,4680
37382,4681
37853,4682
40412,4683
40414,4684
40732,4685
40870,4686
40959,4687
41863,4688
44555,4689
44849,4690
46965,4691
47629,4692
48043,4693
48304,4694
48696,4695
49132,4696
49278,4697
49961,4698
51007,4699
52042,4700
52328,4701
52579,4702
52885,4703
53189,4704
53460,4705
53519,4706
54736,4707
54995,4708
54997,4709
55080,4710
55118,4711
55253,4712
55765,4713
55805,4714
55814,4715
56286,4716
57669,4717
58295,4718
58492,4719
58803,4720
60647,4721
60766,4722
60943,4723
61323,4724
313,4725
4561,4726
4921,4727
5749,4728
80,4729
2609,4730
2833,4731
1750,4732
2494,4733
2566,4734
2586,4735
2767,4736
8880,4737
219,4738
2263,4739
2516,4740
2904,4741
3619,4742
3716,4743
3901,4744
4089,4745
4094,4746
4341,4747
4398,4748
4541,4749
4629,4750
4792,4751
4830,4752
4849,4753
4946,4754
4991,4755
5086,4756
5111,4757
5179,4758
5246,4759
5248,4760
5329,4761
5433,4762
5521,4763
5629,4764
5696,4765
5705,4766
5723,4767
5729,4768
5734,4769
5736,4770
5737,4771
5740,4772
5745,4773
5854,4774
5901,4775
5938,4776
5960,4777
6240,4778
6308,4779
6320,4780
6345,4781
6349,4782
1450,4783
1900,4784
3550,4785
5194,4786
5373,4787
5856,4788
6098,4789
7317,4790
7756,4791
8012,4792
8484,4793
25995,4794
26005,4795
26012,4796
26082,4797
26122,4798
32892,4799
33896,4800
42725,4801
56339,4802
3459,4803
4100,4804
5319,4805
8873,4806
56757,4807
1068,4808
45501,4809
2911,4810
3572,4811
3573,4812
3600,4813
3469,4814
3506,4815
2585,4816
3648,4817
8977,4818
25962,4819
39715,4820
48326,4821
50189,4822
53000,4823
2084,4824
4775,4825
5883,4826
5949,4827
6057,4828
6508,4829
6587,4830
7158,4831
7203,4832
7368,4833
7449,4834
7646,4835
8531,4836
8831,4837
8835,4838
8937,4839
27604,4840
27608,4841
27689,4842
27788,4843
27790,4844
27816,4845
30848,4846
31427,4847
31431,4848
31445,4849
31698,4850
31804,4851
32011,4852
33154,4853
33162,4854
33171,4855
34143,4856
34198,4857
34338,4858
34648,4859
36509,4860
36519,4861
36531,4862
36708,4863
37240,4864
37475,4865
38600,4866
39398,4867
39444,4868
39446,4869
41617,4870
41716,4871
42721,4872
42723,4873
43921,4874
44197,4875
44731,4876
44759,4877
44828,4878
44974,4879
45382,4880
45503,4881
45852,4882
46322,4883
46572,4884
46948,4885
48416,4886
48678,4887
48877,4888
48997,4889
50442,4890
50796,4891
50804,4892
51086,4893
51088,4894
51091,4895
51931,4896
52241,4897
52283,4898
52456,4899
52950,4900
53004,4901
53129,4902
53468,4903
54270,4904
55290,4905
97,4906
152,4907
712,4908
827,4909
1699,4910
2292,4911
3765,4912
3244,4913
166,4914
697,4915
1107,4916
2298,4917
2876,4918
2979,4919
3549,4920
3794,4921
3914,4922
4068,4923
4113,4924
4517,4925
4857,4926
5117,4927
5564,4928
5784,4929
6322,4930
6325,4931
6341,4932
6358,4933
6379,4934
6423,4935
6424,4936
6533,4937
6568,4938
6603,4939
6685,4940
6732,4941
6785,4942
6877,4943
6950,4944
6984,4945
7030,4946
7045,4947
7179,4948
7228,4949
