movieId,title,genres,year,title_clean,genre_list,genre_action,genre_adventure,genre_animation,genre_children,genre_comedy,genre_crime,genre_documentary,genre_drama,genre_fantasy,genre_film_noir,genre_horror,genre_imax,genre_musical,genre_mystery,genre_romance,genre_sci_fi,genre_thriller,genre_war,genre_western
998,Set It Off (1996),Action|Crime,1996.0,Set It Off,"['Action', 'Crime']",1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
999,2 Days in the Valley (1996),Crime|Film-Noir,1996.0,2 Days in the Valley,"['Crime', 'Film-Noir']",0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0
1000,Curdled (1996),Crime,1996.0,Curdled,['Crime'],0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
1001,"Associate, The (AssociÃ©, L') (1979)",Comedy,1979.0,"Associate, The (AssociÃ©, L')",['Comedy'],0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1002,Ed's Next Move (1996),Comedy,1996.0,Ed's Next Move,['Comedy'],0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1003,Extreme Measures (1996),Drama|Thriller,1996.0,Extreme Measures,"['Drama', 'Thriller']",0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0
1004,"Glimmer Man, The (1996)",Action|Thriller,1996.0,"Glimmer Man, The","['Action', 'Thriller']",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
1005,D3: The Mighty Ducks (1996),Children|Comedy,1996.0,D3: The Mighty Ducks,"['Children', 'Comedy']",0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1006,"Chamber, The (1996)",Drama,1996.0,"Chamber, The",['Drama'],0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
1007,"Apple Dumpling Gang, The (1975)",Children|Comedy|Western,1975.0,"Apple Dumpling Gang, The","['Children', 'Comedy', 'Western']",0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1008,"Davy Crockett, King of the Wild Frontier (1955)",Adventure|Western,1955.0,"Davy Crockett, King of the Wild Frontier","['Adventure', 'Western']",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1009,Escape to Witch Mountain (1975),Adventure|Children|Fantasy,1975.0,Escape to Witch Mountain,"['Adventure', 'Children', 'Fantasy']",0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
1010,"Love Bug, The (1969)",Children|Comedy,1969.0,"Love Bug, The","['Children', 'Comedy']",0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1011,Herbie Rides Again (1974),Adventure|Children|Comedy,1974.0,Herbie Rides Again,"['Adventure', 'Children', 'Comedy']",0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1012,Old Yeller (1957),Children|Drama,1957.0,Old Yeller,"['Children', 'Drama']",0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
1013,"Parent Trap, The (1961)",Children|Comedy|Romance,1961.0,"Parent Trap, The","['Children', 'Comedy', 'Romance']",0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0
1014,Pollyanna (1960),Children|Comedy|Drama,1960.0,Pollyanna,"['Children', 'Comedy', 'Drama']",0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
1015,Homeward Bound: The Incredible Journey (1993),Adventure|Children|Drama,1993.0,Homeward Bound: The Incredible Journey,"['Adventure', 'Children', 'Drama']",0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
1016,"Shaggy Dog, The (1959)",Children|Comedy,1959.0,"Shaggy Dog, The","['Children', 'Comedy']",0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1017,Swiss Family Robinson (1960),Adventure|Children,1960.0,Swiss Family Robinson,"['Adventure', 'Children']",0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1018,That Darn Cat! (1965),Children|Comedy|Mystery,1965.0,That Darn Cat!,"['Children', 'Comedy', 'Mystery']",0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0
1019,"20,000 Leagues Under the Sea (1954)",Adventure|Children|Fantasy|Sci-Fi,1954.0,"20,000 Leagues Under the Sea","['Adventure', 'Children', 'Fantasy', 'Sci-Fi']",0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0
1020,Cool Runnings (1993),Comedy,1993.0,Cool Runnings,['Comedy'],0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1021,Angels in the Outfield (1994),Children|Comedy,1994.0,Angels in the Outfield,"['Children', 'Comedy']",0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1022,Cinderella (1950),Animation|Children|Fantasy|Musical|Romance,1950.0,Cinderella,"['Animation', 'Children', 'Fantasy', 'Musical', 'Romance']",0,0,1,1,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0
1023,Winnie the Pooh and the Blustery Day (1968),Animation|Children|Musical,1968.0,Winnie the Pooh and the Blustery Day,"['Animation', 'Children', 'Musical']",0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
1024,"Three Caballeros, The (1945)",Animation|Children|Musical,1945.0,"Three Caballeros, The","['Animation', 'Children', 'Musical']",0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
1025,"Sword in the Stone, The (1963)",Animation|Children|Fantasy|Musical,1963.0,"Sword in the Stone, The","['Animation', 'Children', 'Fantasy', 'Musical']",0,0,1,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0
1026,So Dear to My Heart (1949),Children|Drama,1949.0,So Dear to My Heart,"['Children', 'Drama']",0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
1027,Robin Hood: Prince of Thieves (1991),Adventure|Drama,1991.0,Robin Hood: Prince of Thieves,"['Adventure', 'Drama']",0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
1028,Mary Poppins (1964),Children|Comedy|Fantasy|Musical,1964.0,Mary Poppins,"['Children', 'Comedy', 'Fantasy', 'Musical']",0,0,0,1,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0
1029,Dumbo (1941),Animation|Children|Drama|Musical,1941.0,Dumbo,"['Animation', 'Children', 'Drama', 'Musical']",0,0,1,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0
1030,Pete's Dragon (1977),Adventure|Animation|Children|Musical,1977.0,Pete's Dragon,"['Adventure', 'Animation', 'Children', 'Musical']",0,1,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
1031,Bedknobs and Broomsticks (1971),Adventure|Children|Musical,1971.0,Bedknobs and Broomsticks,"['Adventure', 'Children', 'Musical']",0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
1032,Alice in Wonderland (1951),Adventure|Animation|Children|Musical,1951.0,Alice in Wonderland,"['Adventure', 'Animation', 'Children', 'Musical']",0,1,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
1033,"Fox and the Hound, The (1981)",Animation|Children|Drama,1981.0,"Fox and the Hound, The","['Animation', 'Children', 'Drama']",0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
1034,Freeway (1996),Comedy|Crime|Drama|Thriller,1996.0,Freeway,"['Comedy', 'Crime', 'Drama', 'Thriller']",0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,1,0,0
1035,"Sound of Music, The (1965)",Musical|Romance,1965.0,"Sound of Music, The","['Musical', 'Romance']",0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0
1036,Die Hard (1988),Action|Crime|Thriller,1988.0,Die Hard,"['Action', 'Crime', 'Thriller']",1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
1037,"Lawnmower Man, The (1992)",Action|Horror|Sci-Fi|Thriller,1992.0,"Lawnmower Man, The","['Action', 'Horror', 'Sci-Fi', 'Thriller']",1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0
1038,Unhook the Stars (1996),Drama,1996.0,Unhook the Stars,['Drama'],0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
1039,Synthetic Pleasures (1995),Documentary,1995.0,Synthetic Pleasures,['Documentary'],0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
1040,"Secret Agent, The (1996)",Drama,1996.0,"Secret Agent, The",['Drama'],0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
1041,Secrets & Lies (1996),Drama,1996.0,Secrets & Lies,['Drama'],0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
1042,That Thing You Do! (1996),Comedy|Drama,1996.0,That Thing You Do!,"['Comedy', 'Drama']",0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
1043,To Gillian on Her 37th Birthday (1996),Drama|Romance,1996.0,To Gillian on Her 37th Birthday,"['Drama', 'Romance']",0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0
1044,Surviving Picasso (1996),Drama,1996.0,Surviving Picasso,['Drama'],0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
1045,Love Is All There Is (1996),Comedy|Drama,1996.0,Love Is All There Is,"['Comedy', 'Drama']",0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
1046,Beautiful Thing (1996),Drama|Romance,1996.0,Beautiful Thing,"['Drama', 'Romance']",0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0
1047,"Long Kiss Goodnight, The (1996)",Action|Drama|Thriller,1996.0,"Long Kiss Goodnight, The","['Action', 'Drama', 'Thriller']",1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0
1049,"Ghost and the Darkness, The (1996)",Action|Adventure,1996.0,"Ghost and the Darkness, The","['Action', 'Adventure']",1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1050,Looking for Richard (1996),Documentary|Drama,1996.0,Looking for Richard,"['Documentary', 'Drama']",0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0
1051,Trees Lounge (1996),Drama,1996.0,Trees Lounge,['Drama'],0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
1052,"Proprietor, The (1996)",Drama,1996.0,"Proprietor, The",['Drama'],0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
1053,Normal Life (1996),Crime|Drama|Romance,1996.0,Normal Life,"['Crime', 'Drama', 'Romance']",0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0
1054,Get on the Bus (1996),Drama,1996.0,Get on the Bus,['Drama'],0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
1055,Shadow Conspiracy (1997),Thriller,1997.0,Shadow Conspiracy,['Thriller'],0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
1056,Jude (1996),Drama,1996.0,Jude,['Drama'],0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
1057,Everyone Says I Love You (1996),Comedy|Musical|Romance,1996.0,Everyone Says I Love You,"['Comedy', 'Musical', 'Romance']",0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0
1058,Bitter Sugar (AzÃºcar amarga) (1996),Drama,1996.0,Bitter Sugar (AzÃºcar amarga),['Drama'],0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
1059,William Shakespeare's Romeo + Juliet (1996),Drama|Romance,1996.0,William Shakespeare's Romeo + Juliet,"['Drama', 'Romance']",0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0
1060,Swingers (1996),Comedy|Drama,1996.0,Swingers,"['Comedy', 'Drama']",0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
1061,Sleepers (1996),Thriller,1996.0,Sleepers,['Thriller'],0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
1062,"Sunchaser, The (1996)",Drama,1996.0,"Sunchaser, The",['Drama'],0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
1063,Johns (1996),Drama,1996.0,Johns,['Drama'],0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
1064,Aladdin and the King of Thieves (1996),Animation|Children|Comedy,1996.0,Aladdin and the King of Thieves,"['Animation', 'Children', 'Comedy']",0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1065,"Woman in Question, The (1950)",Mystery,1950.0,"Woman in Question, The",['Mystery'],0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
1066,Shall We Dance (1937),Comedy|Musical|Romance,1937.0,Shall We Dance,"['Comedy', 'Musical', 'Romance']",0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0
1067,"Damsel in Distress, A (1937)",Comedy|Musical|Romance,1937.0,"Damsel in Distress, A","['Comedy', 'Musical', 'Romance']",0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0
1068,Crossfire (1947),Crime|Film-Noir,1947.0,Crossfire,"['Crime', 'Film-Noir']",0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0
1069,"Murder, My Sweet (1944)",Film-Noir|Thriller,1944.0,"Murder, My Sweet","['Film-Noir', 'Thriller']",0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0
1070,Macao (1952),Adventure,1952.0,Macao,['Adventure'],0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1071,For the Moment (1994),Romance|War,1994.0,For the Moment,"['Romance', 'War']",0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0
1073,Willy Wonka & the Chocolate Factory (1971),Children|Comedy|Fantasy|Musical,1971.0,Willy Wonka & the Chocolate Factory,"['Children', 'Comedy', 'Fantasy', 'Musical']",0,0,0,1,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0
1075,"Sexual Life of the Belgians, The (La Vie sexuelle des Belges 1950-1978) (1994)",Comedy|Romance,1994.0,"Sexual Life of the Belgians, The (La Vie sexuelle des Belges 1950-1978)","['Comedy', 'Romance']",0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0
1076,"Innocents, The (1961)",Drama|Horror|Thriller,1961.0,"Innocents, The","['Drama', 'Horror', 'Thriller']",0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0
1077,Sleeper (1973),Comedy|Sci-Fi,1973.0,Sleeper,"['Comedy', 'Sci-Fi']",0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
1078,Bananas (1971),Comedy|War,1971.0,Bananas,"['Comedy', 'War']",0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0
1079,"Fish Called Wanda, A (1988)",Comedy|Crime,1988.0,"Fish Called Wanda, A","['Comedy', 'Crime']",0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
1080,Monty Python's Life of Brian (1979),Adventure|Comedy,1979.0,Monty Python's Life of Brian,"['Adventure', 'Comedy']",0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1081,Victor/Victoria (1982),Comedy|Musical|Romance,1982.0,Victor/Victoria,"['Comedy', 'Musical', 'Romance']",0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0
1082,"Candidate, The (1972)",Drama,1972.0,"Candidate, The",['Drama'],0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
1083,"Great Race, The (1965)",Comedy|Musical,1965.0,"Great Race, The","['Comedy', 'Musical']",0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0
1084,Bonnie and Clyde (1967),Crime|Drama,1967.0,Bonnie and Clyde,"['Crime', 'Drama']",0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0
1085,"Old Man and the Sea, The (1958)",Adventure|Drama,1958.0,"Old Man and the Sea, The","['Adventure', 'Drama']",0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
1086,Dial M for Murder (1954),Mystery|Thriller,1954.0,Dial M for Murder,"['Mystery', 'Thriller']",0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0
1087,Madame Butterfly (1995),Musical,1995.0,Madame Butterfly,['Musical'],0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
1088,Dirty Dancing (1987),Drama|Musical|Romance,1987.0,Dirty Dancing,"['Drama', 'Musical', 'Romance']",0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0
1089,Reservoir Dogs (1992),Crime|Drama|Thriller,1992.0,Reservoir Dogs,"['Crime', 'Drama', 'Thriller']",0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0
1090,Platoon (1986),Drama|War,1986.0,Platoon,"['Drama', 'War']",0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
1091,Weekend at Bernie's (1989),Comedy,1989.0,Weekend at Bernie's,['Comedy'],0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1092,Basic Instinct (1992),Mystery|Thriller,1992.0,Basic Instinct,"['Mystery', 'Thriller']",0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0
1093,"Doors, The (1991)",Drama|Musical,1991.0,"Doors, The","['Drama', 'Musical']",0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0
1094,"Crying Game, The (1992)",Drama|Romance|War,1992.0,"Crying Game, The","['Drama', 'Romance', 'War']",0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0
1095,Glengarry Glen Ross (1992),Drama,1992.0,Glengarry Glen Ross,['Drama'],0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
1096,Sophie's Choice (1982),Drama,1982.0,Sophie's Choice,['Drama'],0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
1097,E.T. the Extra-Terrestrial (1982),Children|Drama|Sci-Fi,1982.0,E.T. the Extra-Terrestrial,"['Children', 'Drama', 'Sci-Fi']",0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
1098,"Search for One-eye Jimmy, The (1996)",Comedy,1996.0,"Search for One-eye Jimmy, The",['Comedy'],0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1099,"Christmas Carol, A (1938)",Drama,1938.0,"Christmas Carol, A",['Drama'],0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
1100,Days of Thunder (1990),Action|Drama|Romance,1990.0,Days of Thunder,"['Action', 'Drama', 'Romance']",1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0
1101,Top Gun (1986),Action|Romance,1986.0,Top Gun,"['Action', 'Romance']",1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
1102,American Strays (1996),Action,1996.0,American Strays,['Action'],1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1103,Rebel Without a Cause (1955),Drama,1955.0,Rebel Without a Cause,['Drama'],0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
1104,"Streetcar Named Desire, A (1951)",Drama,1951.0,"Streetcar Named Desire, A",['Drama'],0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
1105,Children of the Corn IV: The Gathering (1996),Horror,1996.0,Children of the Corn IV: The Gathering,['Horror'],0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
1106,"Leopard Son, The (1996)",Documentary,1996.0,"Leopard Son, The",['Documentary'],0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
1107,Loser (1991),Comedy,1991.0,Loser,['Comedy'],0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1109,Charm's Incidents (Charms ZwischenfÃ¤lle) (1996),Drama,1996.0,Charm's Incidents (Charms ZwischenfÃ¤lle),['Drama'],0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
1110,Bird of Prey (1996),Action,1996.0,Bird of Prey,['Action'],1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1111,Microcosmos (Microcosmos: Le peuple de l'herbe) (1996),Documentary,1996.0,Microcosmos (Microcosmos: Le peuple de l'herbe),['Documentary'],0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
1112,Palookaville (1996),Action|Comedy|Drama,1996.0,Palookaville,"['Action', 'Comedy', 'Drama']",1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
1113,"Associate, The (1996)",Comedy,1996.0,"Associate, The",['Comedy'],0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1114,"Funeral, The (1996)",Crime|Drama,1996.0,"Funeral, The","['Crime', 'Drama']",0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0
1115,Sleepover (1995),Comedy|Drama,1995.0,Sleepover,"['Comedy', 'Drama']",0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
1116,"Single Girl, A (La Fille Seule) (1995)",Drama,1995.0,"Single Girl, A (La Fille Seule)",['Drama'],0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
1117,"Eighth Day, The (HuitiÃ¨me jour, Le) (1996)",Drama,1996.0,"Eighth Day, The (HuitiÃ¨me jour, Le)",['Drama'],0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
1118,Tashunga (1995),Adventure|Western,1995.0,Tashunga,"['Adventure', 'Western']",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1119,Drunks (1997),Drama,1997.0,Drunks,['Drama'],0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
1120,"People vs. Larry Flynt, The (1996)",Comedy|Drama,1996.0,"People vs. Larry Flynt, The","['Comedy', 'Drama']",0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
1121,Glory Daze (1996),Drama,1996.0,Glory Daze,['Drama'],0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
1122,Plutonium Circus (1995),Documentary,1995.0,Plutonium Circus,['Documentary'],0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
1123,"Perfect Candidate, A (1996)",Documentary,1996.0,"Perfect Candidate, A",['Documentary'],0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
1124,On Golden Pond (1981),Drama,1981.0,On Golden Pond,['Drama'],0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
1125,"Return of the Pink Panther, The (1975)",Comedy|Crime,1975.0,"Return of the Pink Panther, The","['Comedy', 'Crime']",0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
1126,Drop Dead Fred (1991),Comedy|Fantasy,1991.0,Drop Dead Fred,"['Comedy', 'Fantasy']",0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0
1127,"Abyss, The (1989)",Action|Adventure|Sci-Fi|Thriller,1989.0,"Abyss, The","['Action', 'Adventure', 'Sci-Fi', 'Thriller']",1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0
1128,"Fog, The (1980)",Horror,1980.0,"Fog, The",['Horror'],0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
1129,Escape from New York (1981),Action|Adventure|Sci-Fi|Thriller,1981.0,Escape from New York,"['Action', 'Adventure', 'Sci-Fi', 'Thriller']",1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0
1130,"Howling, The (1980)",Horror|Mystery,1980.0,"Howling, The","['Horror', 'Mystery']",0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0
1131,Jean de Florette (1986),Drama,1986.0,Jean de Florette,['Drama'],0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
1132,Manon of the Spring (Manon des sources) (1986),Drama,1986.0,Manon of the Spring (Manon des sources),['Drama'],0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
1133,Talking About Sex (1994),Comedy|Drama,1994.0,Talking About Sex,"['Comedy', 'Drama']",0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
1134,Johnny 100 Pesos (Johnny cien pesos) (1993),Action|Drama,1993.0,Johnny 100 Pesos (Johnny cien pesos),"['Action', 'Drama']",1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
1135,Private Benjamin (1980),Comedy,1980.0,Private Benjamin,['Comedy'],0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1136,Monty Python and the Holy Grail (1975),Comedy,1975.0,Monty Python and the Holy Grail,['Comedy'],0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1137,Hustler White (1996),Romance,1996.0,Hustler White,['Romance'],0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
1138,Dadetown (1995),Drama,1995.0,Dadetown,['Drama'],0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
1139,Everything Relative (1996),Drama,1996.0,Everything Relative,['Drama'],0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
1140,Entertaining Angels: The Dorothy Day Story (1996),Drama,1996.0,Entertaining Angels: The Dorothy Day Story,['Drama'],0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
1141,Last Call (Hoogste tijd) (1995),Drama,1995.0,Last Call (Hoogste tijd),['Drama'],0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
1142,Get Over It (1996),Drama,1996.0,Get Over It,['Drama'],0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
1143,Three Lives and Only One Death (Trois vies & une seule mort) (1996),Comedy,1996.0,Three Lives and Only One Death (Trois vies & une seule mort),['Comedy'],0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1144,"Line King: The Al Hirschfeld Story, The (1996)",Documentary,1996.0,"Line King: The Al Hirschfeld Story, The",['Documentary'],0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
1145,Snowriders (1996),Documentary,1996.0,Snowriders,['Documentary'],0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
1146,Curtis's Charm (1995),Comedy|Drama,1995.0,Curtis's Charm,"['Comedy', 'Drama']",0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
1147,When We Were Kings (1996),Documentary,1996.0,When We Were Kings,['Documentary'],0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
1148,Wallace & Gromit: The Wrong Trousers (1993),Animation|Children|Comedy|Crime,1993.0,Wallace & Gromit: The Wrong Trousers,"['Animation', 'Children', 'Comedy', 'Crime']",0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
1149,JLG/JLG (JLG/JLG - autoportrait de dÃ©cembre) (1994),Documentary|Drama,1994.0,JLG/JLG (JLG/JLG - autoportrait de dÃ©cembre),"['Documentary', 'Drama']",0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0
1150,"Return of Martin Guerre, The (Retour de Martin Guerre, Le) (1982)",Drama,1982.0,"Return of Martin Guerre, The (Retour de Martin Guerre, Le)",['Drama'],0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
1151,Faust (1994),Animation|Comedy|Thriller,1994.0,Faust,"['Animation', 'Comedy', 'Thriller']",0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0
